п/н";"Объект";"Адрес";"Округ";"Компания";"Менеджер";"Период обслуживания";"Latitude";"Longitude";"Дата последнего ТО";"Ссылка"
"138825";"ИП Григорьев Максим Михайлович (Барбершоп OldBoy)";"п Ильинское-Усово, ул Архангельская, д. 4";"САО+СЗАО";"Технологии Безопасности";"Ахметкалиев Ф.Х.";"КВ";"55.774305";"37.239256";"26.02.2025";"https://durnovcev2000.kaiten.ru/45208531"
"133162";"ООО «Восход»/Пекарня Буханка";"Москва г, Большая Филевская,3к1";"САО+СЗАО";"Гранит";"Ткаченко В.Н.";"КВ";"55.751644";"37.516260";"25.02.2025";"https://durnovcev2000.kaiten.ru/33681308"
"ТО-23223";"ООО «СЭСМА»";"Москва г, Шелепихинская наб, дом 14";"САО+СЗАО";"Технологии Безопасности";"Мозговой И.В.";"КВ";"55.7536608";"37.5203589";"25.02.2025";"https://durnovcev2000.kaiten.ru/33681418"
"136869";"АО фирма «Агрокомплекс» им. Н. И. Ткачева, магазин № 2000";"Москва г, Большая Филевская, дом № 3, к 3";"САО+СЗАО";"Гранит";"Писаренко С.";"КВ";"55.749152";"37.518695";"25.02.2025";"https://durnovcev2000.kaiten.ru/33680985"
"131859";"ООО «Биоритм»/АПТЕКА";"Московская обл, Химки г, Планерная мкр., дом № 19а";"САО+СЗАО";"Гранит";"Моторин А.В.";"КВ";"55.8647426";"37.4364985";"24.02.2025";"https://durnovcev2000.kaiten.ru/33680188"
"84012";"Магазин «Henderson»";"г. Москва ул. Сходненская д. 56";"САО+СЗАО";"Аллигатор";"Ахметвалиева В.М.";"КВ";"55.850499";"37.444422";"24.02.2025";"https://durnovcev2000.kaiten.ru/33680888"
"ТО-№ 18АС";"ООО Инвест-Капитал, АЗС Радуга";"МО, г.Пушкино, РП Лесной, ул.Достоевского, д.18";"САО+СЗАО";"Аллигатор";"Дубовик А.С.";"КВ";"56.0730924";"37.9234276";"24.02.2025";"https://durnovcev2000.kaiten.ru/34571231"
"138413";"ИП Цой Юрий Вячеславович, Суши стор";"Щелково, ул. Браварская, д.2Б, стр.4";"САО+СЗАО";"Технологии Безопасности";"Калиниченко А.С.";"КВ";"55.9402341";"-";"24.02.2025";"https://durnovcev2000.kaiten.ru/41181583"
"132580";"ООО ""Юнити"" / Аптека Планета Здоровья";"Московская обл, Солнечногорский р-н, Солнечногорск г, Советская ул, дом № 1, помещение 2";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"56.1852092";"36.9766688";"21.02.2025";"https://durnovcev2000.kaiten.ru/33680588"
"1468";"ООО «Эко-Инновации» (Офисное помещение)";"Москва г, Десеновское п, Нововатутинский пр-кт, дом № 11, помещение 8";"САО+СЗАО";"Гранит";"Калиниченко А.С.";"КВ";"55.5185501";"37.3485965";"21.02.2025";"https://durnovcev2000.kaiten.ru/32511245"
"133633";"ООО «Арктик»/ аптека Планета Здоровья";"Московская обл, Солнечногорск г, Баранова ул, строение 2";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"56.18299500000001";"36.978127";"21.02.2025";"https://durnovcev2000.kaiten.ru/33680585"
"1217";"ООО «МедОк» (Клиника «Инвитро»)";"г. Москва, ул. Малыгина, д. 22 корп.1";"САО+СЗАО";"Гранит";"Христенко Е.А.";"КВ";"55.884541";"37.688936";"21.02.2025";"https://durnovcev2000.kaiten.ru/33668781"
"131560";"ООО ««Авто-Ломбард Эквивалент»/Ломбард";"Москва, ул. Хабаровская, 7/50";"САО+СЗАО";"Эсток-Сервис";"Чиграй А.С.";"КВ";"55.81725369999999";"37.8260619";"21.02.2025";"https://durnovcev2000.kaiten.ru/46385040"
"131852";"ООО «Кулинар №1» Кафе - ресторан «Лаваш №1»";"г. Москва, Петровско-Разумовский проезд, дом 10";"САО+СЗАО";"Гранит";"Христенко Е.А.";"КВ";"55.7946767";"37.5695206";"20.02.2025";"https://durnovcev2000.kaiten.ru/33679972"
"7937";"Магазин Авоська ООО Авоська два";"г Одинцово ул Сколковская 9 А";"САО+СЗАО";"Аллигатор";"Певзнер Ю.А.";"КВ";"55.6995055";"37.3197113";"20.02.2025";"https://durnovcev2000.kaiten.ru/32511821"
"137580";"ООО «ИЗЮМИНКА-1»/Кладовка ""СКЛАДНО""";"Москва проезд Петровско-Разумовский, д. 24, к. 2";"САО+СЗАО";"Технологии Безопасности";"Гаук Е.М.";"КВ";"55.801981";"37.5645981";"20.02.2025";"https://durnovcev2000.kaiten.ru/34571237"
"137972";"Магазин ""Новое & Старое"" СМОТРОВ Ю. И.";"Москва, п. Сосенское, ул. Большое Понизовье 1, пом. 3";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.6051367";"37.4146211";"20.02.2025";"https://durnovcev2000.kaiten.ru/36778820"
"ТО-N909ТБ";"Конный магазин ""Sweet horse""";"Москва, Петровско-Разумовский пр-д, 13к2";"САО+СЗАО";"Технологии Безопасности";"Мозговой И.В.";"КВ";"55.796759";"37.567464";"20.02.2025";"https://durnovcev2000.kaiten.ru/35499693"
"138569";"ООО «ВКУСНО»/пекарня ""Буханка""";"Москва, ул Нежинская, д. 13";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.70831829999999";"37.4699719";"20.02.2025";"https://durnovcev2000.kaiten.ru/44136501"
"132284";"ИП Валеева Венера Рафаилевна (Отель-Гостиница «Hotel-City»)";"Видное  улица Булатниковская дом 1";"САО+СЗАО";"Гранит";"Христенко Е.А.";"КВ";"55.57715020000001";"37.657819";"20.02.2025";"https://durnovcev2000.kaiten.ru/33174700"
"91672";"ИП Данилов Андрей Николаевич (Пекарня «Хлебница»)";"Москва, ул. Кронштадтский бульвар, д. 47";"САО+СЗАО";"Гранит";"Рощин С.С.";"КВ";"55.851782";"37.511758";"19.02.2025";"https://durnovcev2000.kaiten.ru/33680926"
"130779";"Аптека ""Мозаика""";"г. Москва, улица Онежская, д. 11/1";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.84884479999999";"37.5204205";"19.02.2025";"https://durnovcev2000.kaiten.ru/33680981"
"ТО-1474";"ООО «Норман»/Авокадо";"г. Москва, ул. Смольная, д.47";"САО+СЗАО";"Гранит";"Моторин А.В.";"КВ";"55.862547";"37.477776";"19.02.2025";"https://durnovcev2000.kaiten.ru/33681430"
"ТО-1483";"ИП Ка Марина Жозеевна (Магазин ""Смешные цены"")";"Москва г, Кронштадский б-р, дом 47";"САО+СЗАО";"Гранит";"Калиниченко А.С.";"КВ";"55.851782";"37.511758";"19.02.2025";"https://durnovcev2000.kaiten.ru/33680969"
"138271";"ИП Аксенов Евгений Валерьевич / Пекарня Буханка";"Московская обл, г Люберцы, ул. Академика Северина 9/2";"САО+СЗАО";"Технологии Безопасности";"Дубовик А.С.";"КВ";"55.6646756";"37.9498156";"19.02.2025";"https://durnovcev2000.kaiten.ru/37875988"
"132352";"ИП Майер Евгений Александрович (Детский сад «Sun School»)";"Москва Базовская ул, дом № 15, корпус 15";"САО+СЗАО";"Гранит";"Гаук Е.М.";"КВ";"55.8780421";"37.5115323";"18.02.2025";"https://durnovcev2000.kaiten.ru/33681425"
"132771";"ИП Еланцева Юлия Владимировна (Языковый центр ""hello""";"Москва г, Клязьминская ул, дом № 8, корпус 2";"САО+СЗАО";"Гранит";"Христенко Е.А.";"КВ";"55.8906895";"37.5285581";"18.02.2025";"https://durnovcev2000.kaiten.ru/33681220"
"90048";"ООО ""Планета Здоровья Холдинг""";"Москва, ул. Борисовские Пруды, д. 14 к. 2";"САО+СЗАО";"Эсток-Сервис";"Пряшников Д.Ю.";"КВ";"55.634937";"37.7466523";"18.02.2025";"https://durnovcev2000.kaiten.ru/45196265"
"ТО-1545";"ИП Корнеев А.Ю. (Коммерческое помещение)";"Москва г, Академическая Б. ул, дом 63";"САО+СЗАО";"Гранит";"Сергеев Н.Р.";"КВ";"55.839936";"37.546372";"17.02.2025";"https://durnovcev2000.kaiten.ru/33680960"
"ТО-№ 214ТБ";"ИП Даценко Ольга Игоревна/ Ветеринарная клиника ОЛИВА";"Московская обл, Химки г, Юбилейный пр-кт, дом 82А";"САО+СЗАО";"Технологии Безопасности";"Кузнецов М.А.";"КВ";"55.89726";"37.41285209999999";"17.02.2025";"https://durnovcev2000.kaiten.ru/33679927"
"151697";"ООО «ВКУСНО»/пекарня ""Буханка""";"Москва г, ул Большая Академическая, д. 85";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.8455029";"37.5615619";"17.02.2025";"https://durnovcev2000.kaiten.ru/40833940"
"133387";"ООО НПО РЭЙЛ/Аптека планета Здоровья";"Москва г, Зеленоград г, корпус 117";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"56.0069726";"37.2040934";"14.02.2025";"https://durnovcev2000.kaiten.ru/33680731"
"137543";"ООО Медкомпроф «Аптечный пункт»";"Солнечногорский район, пос. Андреевка, ул. Жилинская, 2 а";"САО+СЗАО";"Технологии Безопасности";"Рощин С.С.";"КВ";"55.9803365";"37.1392313";"14.02.2025";"https://durnovcev2000.kaiten.ru/35693352"
"192193";"ООО «ГОРА» (Кафе Чеми мезобели)";"Москва, ул Обручева, д. 11";"САО+СЗАО";"Технологии Безопасности";"Сафин М.С.";"КВ";"55.66000390000001";"37.51536840000001";"14.02.2025";"https://durnovcev2000.kaiten.ru/46226830"
"131880";"Аптека ""Планета здоровья""";"Москва , ул. Маршала Бирюзова 19";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.7943661";"37.4912172";"13.02.2025";"https://durnovcev2000.kaiten.ru/33681288"
"133117";"ООО ""Стримлайн Диагностикс""/Медицинская лаборатория HELIX";"Москва г, Берзарина ул, дом 30, корпус 1";"САО+СЗАО";"Гранит";"Мозговой И.В.";"КВ";"55.790712";"37.474444";"13.02.2025";"https://durnovcev2000.kaiten.ru/33681042"
"136607";"АО фирма «Агрокомплекс» им. Н. И. Ткачева, магазин № 2001";"Москва г, Берзарина ул, дом № 30 Б";"САО+СЗАО";"Гранит";"Писаренко С.";"КВ";"55.789315";"37.471857";"13.02.2025";"https://durnovcev2000.kaiten.ru/33681001"
"ТО№ 259ТБ";"ИП Осокин Александр Гурьевич «вайлдберриз»";"Москва г, Маршала Тухачевского ул, дом 32, корпус 2";"САО+СЗАО";"Технологии Безопасности";"Сергеев Н.Р.";"КВ";"55.7859579";"37.473211";"13.02.2025";"https://durnovcev2000.kaiten.ru/33681280"
"134526";"МЦ ""CMD-анализы"", ООО ""Профмед""";"г. Москва, пр-кт Вернадского 70 А";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.67176660000001";"37.4954351";"13.02.2025";"https://durnovcev2000.kaiten.ru/37397525"
"132458";"ИП Нагорнова Елена Владимировна (Пункт выдачи интернет-заказов «wildberries»)";"Москва г, Новотушинский пр-д, дом 6, корпус 1, помещение 72";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.8371005";"37.3834789";"12.02.2025";"https://durnovcev2000.kaiten.ru/33680136"
"132637";"ООО ""Восход""Пекарня Буханка";"Московская обл, Красногорск г, Видная ул, дом 3";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.84159099999999";"37.3447781";"12.02.2025";"https://durnovcev2000.kaiten.ru/33680166"
"132759";"Пелевин Юрий Валерьевич Пивной магазин Хмель и Солод";"Москва г, Новотушинский пр-д, дом № 6, корпус 1";"САО+СЗАО";"Гранит";"Химич А.";"КВ";"55.8358227";"37.3846767";"12.02.2025";"https://durnovcev2000.kaiten.ru/33680908"
"132873";"ООО ""НЕОФАРМ ТВЕРЬ"" / Аптека";"Московская обл, Красногорск г, Народного Ополчения ул, дом 9";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.8335681";"37.3125757";"12.02.2025";"https://durnovcev2000.kaiten.ru/33680156"
"133256";"Аптека ""Планета здоровья""";"Московская обл, Красногорск г, Опалиха мкр, Серебряный б -р, дом 4";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.82938919999999";"37.2368499";"12.02.2025";"https://durnovcev2000.kaiten.ru/32513797"
"133504";"ООО «Восход»/ Пекарня Буханка";"Московская обл, Красногорск г, мкрн Опалиха, Серебряный бульвар, 4";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.82938919999999";"37.2368499";"12.02.2025";"https://durnovcev2000.kaiten.ru/33680642"
"138007";"ООО «НОР СТРОЙ» (Ангар)";"д Сергеево, ул Промышленная, з/у 22, территория промышленная зона Энергомаш";"САО+СЗАО";"Технологии Безопасности";"Хорзов С.В.";"КВ";"55.1667249";"37.395184";"12.02.2025";"https://durnovcev2000.kaiten.ru/37329388"
"93222";"ИП Данилов Андрей Николаевич (Пекарня «Хлебница»)";"г. Москва , ул. Верхняя Масловка д.21";"САО+СЗАО";"Гранит";"Рощин С.С.";"КВ";"55.7958843";"37.56059880000001";"11.02.2025";"https://durnovcev2000.kaiten.ru/33679971"
"131201";"ИП Джафаров С.Ш./ГАСТРОНОМ - КУЛИНАРИЯ";"г. Москва, ул. Вучетича, дом 22";"САО+СЗАО";"Гранит";"Христенко Е.А.";"КВ";"55.811744";"37.558071";"11.02.2025";"https://durnovcev2000.kaiten.ru/33680014"
"136738";"ООО «ГастроМир» (Магазин «Гастромир»)";"Москва г, Тимирязевская ул, дом № 8, корпус 2";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.8210744";"37.5602267";"11.02.2025";"https://durnovcev2000.kaiten.ru/33680033"
"138475";"ИП Иванова Ольга Владимировна";"Москва, ул Земляной Вал, д. 21/2, стр. 1";"САО+СЗАО";"Технологии Безопасности";"Сафин М.С.";"КВ";"55.7607711";"37.65820840000001";"11.02.2025";"https://durnovcev2000.kaiten.ru/38910583"
"134150";"ИП Самсонова Ирина Владимировна/ Аптека";"Московская обл, Домодедово г, Барыбино мкр, Привокзальная площадь ул, дом 5";"САО+СЗАО";"Нева-Технологии";"Рощин С.С.";"КВ";"55.43965799999999";"37.772706";"10.02.2025";"https://durnovcev2000.kaiten.ru/32511216"
"130151";"ООО «Молекулярная диагностика» Медицинский офис CMD";"МО, г. Химки, пр-кт Мельникова, д.37, пом.2";"САО+СЗАО";"Гранит";"Мозговой И.В.";"КВ";"55.9084731";"37.3947829";"10.02.2025";"https://durnovcev2000.kaiten.ru/33680495"
"131293";"(ООО ""Бьютимедлайф"")(Медицинский центр)";"МО., г. Химки, Проспект Мельникова, д. 33";"САО+СЗАО";"Гранит";"Моторин А.В.";"КВ";"55.90783940000001";"37.3956959";"10.02.2025";"https://durnovcev2000.kaiten.ru/33680506"
"136133";"Ювелирный салон TOUSe";"г.Москва, Большой Козихинский переулок, д. 12/2";"САО+СЗАО";"Технологии Безопасности";"Ситоленко Ю.В.";"КВ";"55.76313820000001";"37.5969717";"10.02.2025";"https://durnovcev2000.kaiten.ru/35513677"
"137576";"ООО «Храмина» / Пекарня «Буханка»";"Москва г, ул Академика Варги, д. 40";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.63235599999999";"37.479925";"08.02.2025";"https://durnovcev2000.kaiten.ru/34579725"
"132262";"ИП Мирук Олег Владимирович Офисное помещение";"г. Москва, ул. Муравская, дом 42, корпус 2, помещение 4";"САО+СЗАО";"Гранит";"Христенко Е.А.";"КВ";"55.86077909999999";"37.372481";"07.02.2025";"https://durnovcev2000.kaiten.ru/33681566"
"136970";"ООО «СИБ-ЭТАР»/ДЦ Хеликс на Павшинском бульваре";"Московская обл, Красногорск г, Павшинский б-р, дом № 1";"САО+СЗАО";"Гранит";"Рощин С.С.";"КВ";"55.8175844";"37.3694195";"07.02.2025";"https://durnovcev2000.kaiten.ru/33681146"
"135239";"ООО ""Лобня-Фарм""";"Московская обл, Лобня г, Краснополянская ул, дом 28Д";"САО+СЗАО";"Технологии Безопасности";"Моторин А.В.";"КВ";"56.024605";"37.423004";"06.02.2025";"https://durnovcev2000.kaiten.ru/33680228"
"136691";"ИП Твердохлебова Людмила Михайловна/(Груминг салон ""Barberdog"")";"Реутов г, Новая ул, дом № 10";"САО+СЗАО";"Технологии Безопасности";"Рощин С.С.";"КВ";"55.757536";"37.854862";"06.02.2025";"https://durnovcev2000.kaiten.ru/31416538"
"137123";"ООО «ВиС» (Гастромаркет)";"Москва г, ш Волоколамское, д. 71, к. 4";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.818184";"37.431657";"05.02.2025";"https://durnovcev2000.kaiten.ru/33680672"
"ТО-№580ТБ";"Зинченко Андрей Сергеевич/(Коммерческое помещение)";"Московская обл, Ленинский р-н, Битца п, ЖК Южная Битца, Южный бульвар, дом 5";"САО+СЗАО";"Технологии Безопасности";"Мозговой И.В.";"КВ";"55.55643749999999";"37.5967976";"05.02.2025";"https://durnovcev2000.kaiten.ru/32511356"
"134348";"ИП Овчаров И.И/Пекарня Буханка";"Москва г, Волоколамское ш, дом 71, корпус 4, помещение 8";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.818184";"37.431657";"05.02.2025";"https://durnovcev2000.kaiten.ru/33681030"
"134379";"ООО «ОЛИМП»/кофейня, табак и ремонт сотовых";"Москва г, Маршала Жукова пр-кт, дом 21";"САО+СЗАО";"Технологии Безопасности";"Калиниченко А.С.";"КВ";"55.77529";"37.487015";"05.02.2025";"https://durnovcev2000.kaiten.ru/33681337"
"136589";"ИП Кулагина Дарья Николаевна (Кофейня ""Surf Cofee & Blue Sky"")";"Москва г, ш Волоколамское, д. 71, к. 1";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.8138805";"37.4713826";"05.02.2025";"https://durnovcev2000.kaiten.ru/33681141"
"ТО-1702";"ООО «РЕНТ ЦЕНТРАЛЬ»/ Ломбард Благо";"Москва, Маршала Жукова 19к1";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.77526049999999";"37.4904608";"05.02.2025";"https://durnovcev2000.kaiten.ru/33681120"
"138000";"ООО «Диадент-Ново» (Стоматология)";"Москва г, ул Новослободская, д. 5, 10. 2024стр. 2, кв. 21";"САО+СЗАО";"Технологии Безопасности";"Бурлакова Д.М.";"КВ";"55.7794295";"37.6004896";"05.02.2025";"https://durnovcev2000.kaiten.ru/36919710"
"136751";"ИП Юдакова А.А. / Пекарня «МАКОВКА";"Москва г, Волоколамское ш, дом № 71, корпус 4";"САО+СЗАО";"Технологии Безопасности";"Ткаченко В.Н.";"КВ";"55.8408707";"37.221776";"05.02.2025";"https://durnovcev2000.kaiten.ru/33129762"
"138496";"ООО Джавиданым, Продукты";"посёлок Дрожжино,ул.Южная,д.19к1";"САО+СЗАО";"Технологии Безопасности";"Калиниченко А.С.";"КВ";"55.5195472";"37.5924377";"05.02.2025";"https://durnovcev2000.kaiten.ru/44993716"
"136251";"Кофейня Surf Coffee";"Москва г, Багратионовский пр-д, дом 5А, корпус 1";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.7438993";"37.5084528";"04.02.2025";"https://durnovcev2000.kaiten.ru/33681332"
"136632";"Кладовке ""Складно""";"Москва г, Василисы Кожиной ул, дом № 12";"САО+СЗАО";"Технологии Безопасности";"Гаук Е.М.";"КВ";"55.7355485";"37.4968306";"04.02.2025";"https://durnovcev2000.kaiten.ru/33814785"
"81120";"ИП Сатимбаева Зоя Колдошевна";"Москва г, ул Садовая-Самотёчная, д. 9";"САО+СЗАО";"Аллигатор";"Супонников М.С.";"КВ";"55.7739229";"37.6166417";"04.02.2025";"https://durnovcev2000.kaiten.ru/40028689"
"138530";"ООО «ГАСТРОНОМ В КОПТЕВО»";"Москва,  Зои и Александра Космодемьянских, дом 35/1";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.8253435";"37.5265323";"04.02.2025";"https://durnovcev2000.kaiten.ru/43399753"
"130290";"Аптека Фармат";"Московская обл, Лобня г, Краснополянская ул 28Д";"САО+СЗАО";"Технологии Безопасности";"Моторин А.В.";"КВ";"56.024605";"37.423004";"03.02.2025";"https://durnovcev2000.kaiten.ru/33680222"
"132060";"ООО ""Здравник""/Аптека Планета Здоровья";"Московская обл, Химки г, Ленинский пр-кт, дом № 37";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.9037642";"37.465386";"03.02.2025";"https://durnovcev2000.kaiten.ru/33680193"
"132584";"ООО ""Аджента""/ аптека Планета Здоровья";"Долгопрудный г, Долгопрудная аллея, дом № 14, корпус 3";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.941844";"37.524992";"03.02.2025";"https://durnovcev2000.kaiten.ru/33681444"
"137475";"ИП Потыльчак Елена Андреевна (Детский сад Kinder Academy)";"Московская область, г. Химки, коттеджный посёлок Золотая Арка, д. 501";"САО+СЗАО";"Технологии Безопасности";"Сафин М.С.";"КВ";"55.9498826";"37.446086";"03.02.2025";"https://durnovcev2000.kaiten.ru/33680722"
"90006";"ООО КБ «Кетовский» / Кетовский Коммерческий Банк (ДО «Столичный»";"Москва, Садовая-Черногрязская улица, до 11/2";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.7665192";"37.6525183";"03.02.2025";"https://durnovcev2000.kaiten.ru/43744806"
"132581";"ООО «Тога»/Аптека Планета Здоровья";"Московская обл, Химки г, Мельникова пр-кт, дом № 10";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.9043796";"37.4014244";"01.02.2025";"https://durnovcev2000.kaiten.ru/33680512"
"136068";"ИП Колосицын Иван Владимирович (Барбершоп Черная Кость)";"Московская обл, Солнечногорский р-н, деревня Голубое, Парковый б-р, дом 7, подъезд 1щ.";"САО+СЗАО";"Технологии Безопасности";"Сафин М.С.";"КВ";"55.97842989999999";"37.096353";"01.02.2025";"https://durnovcev2000.kaiten.ru/33681367"
"133881";"ООО ВКУСНО/ Пекарня Буханка";"г.Москва , ул.Фонвизина 18";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.8215259";"37.5921513";"31.01.2025";"https://durnovcev2000.kaiten.ru/33668785"
"136636";"ООО «Гастрономъ» (Магазин «Фасоль»)";"Москва г, Волоколамское ш, дом № 24, корпус 1, помещение 17";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.811609";"37.484864";"30.01.2025";"https://durnovcev2000.kaiten.ru/33680998"
"138420";"ООО «ПРОМНАСОСИНЖИНИРИНГ» / Кладовые «Кладовкин»";"Москва, пр-кт Мира, д. 131, к. 2";"САО+СЗАО";"Технологии Безопасности";"Михайлов А.Ю.";"КВ";"55.8311194";"37.6503523";"30.01.2025";"https://durnovcev2000.kaiten.ru/41130143"
"137777";"ИП Коцур Татьяна Иосифовна/Пекарня «Буханка»";"Москва г, ул Коминтерна, д. 15";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.87100359999999";"37.6895127";"30.01.2025";"https://durnovcev2000.kaiten.ru/34879694"
"133014";"ИП Лапаева Вера Сергеевна/Пекарня Буханка";"Московская обл, г. Красногорск, ул. Липовой рощи, д.2, к.3, пом. 4";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.7998866";"37.3772224";"29.01.2025";"https://durnovcev2000.kaiten.ru/33680105"
"133779";"ООО «ВКУСНО»/Пекарня Буханка";"Московская обл, Красногорск г, Ильинский б-р, дом 7";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.8184099";"37.3706403";"29.01.2025";"https://durnovcev2000.kaiten.ru/33681298"
"ТО-1907";"ИП Гаспарян Армен Липаритович/Пекарня МаМан";"Москва г, Земляной Вал ул, дом 3/1, строение 6";"САО+СЗАО";"Гранит";"Сергеев С.В.";"КВ";"55.7634217";"37.6575448";"29.01.2025";"https://durnovcev2000.kaiten.ru/space/307074/boards/card/32562635"
"133171";"ИП Ермаков Александр Николаевич (Кафе Гастроцех фудкорт)";"Московская обл, Одинцовский р-н, Раздоры д, Липовой Рощи ул, дом 1, корпус 1";"САО+СЗАО";"Технологии Безопасности";"Калиниченко А.С.";"КВ";"55.799173";"37.378207";"29.01.2025";"https://durnovcev2000.kaiten.ru/33680126"
"134761";"ИП Лапаева Вера Сергеевна/Пекарня Буханка";"Одинцовский р-н, д. Раздоры, ул. Липовой рощи, 6";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.7990425";"37.3792045";"29.01.2025";"https://durnovcev2000.kaiten.ru/33680115"
"1313";"ИП Варицкая Татьяна Викторовна Частный детский сад «Sun School»";"г. Москва, ул. Олонецкая, 4, подъезд №2";"САО+СЗАО";"Гранит";"Мозговой И.В.";"КВ";"55.85236270000001";"37.61905";"29.01.2025";"https://durnovcev2000.kaiten.ru/space/328069/boards/card/33668914"
"134337";"ООО ""Аэросистемы"" офис";"г. Москва, ул. 2-й Ботанический проезд 6";"САО+СЗАО";"Гранит";"Кириченко Д.";"КВ";"55.8509492";"37.6386689";"29.01.2025";"https://durnovcev2000.kaiten.ru/33668817"
"138144";"ИП Богомолов Сергей Викторович";"Москва, проезд Шмитовский, д. 11Б";"САО+СЗАО";"Технологии Безопасности";"Гаук Е.М.";"КВ";"55.7570473";"37.5512623";"28.01.2025";"#40188679"
"151004";"ООО «МИРАЛ», Шоу-рум/Мастерская «АЛФОРМ»";"Москва ул Римского-Корсакова, д. 11, к. 8";"САО+СЗАО";"Технологии Безопасности";"Гаук Е.М.";"КВ";"55.875925";"37.603424";"28.01.2025";"https://durnovcev2000.kaiten.ru/space/353259/boards/card/42910859"
"ТО-№179ТБ";"ООО»Мастрой»/офис";"Москва, Покровский б-р, 16-18 строение 4-4А";"САО+СЗАО";"Технологии Безопасности";"Епуре А.А.";"КВ";"55.753265";"37.6463199";"27.01.2025";"#32561942"
"1292";"ИП Иванова Ю.В. Салон красоты""Mone""";"г. Москва Сретенский бульвар д 1";"САО+СЗАО";"Аллигатор";"Певзнер Ю.А.";"КВ";"55.76653049999999";"37.6311872";"24.01.2025";"#28044173"
"137554";"ИП Богомолов С.В., хранение одежды";"г.Москва,ул.Новопесчаная,д.6,к.2,пом.1Н,1П";"САО+СЗАО";"Технологии Безопасности";"Гаук Е.М.";"КВ";"55.8009518";"37.51617030000001";"24.01.2025";"https://durnovcev2000.kaiten.ru/34768581"
"135158";"ООО «Аптека № 274 Северное Измайлово» / аптека";"Москва ул. 9-го Мая, дом 14";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.8170814";"37.8672302";"23.01.2025";"https://durnovcev2000.kaiten.ru/space/355641/boards/card/43398799"
"91439";"магазин ""Оливия""";"Москва проспект Мира 79";"САО+СЗАО";"Гранит";"Калиниченко А.С.";"КВ";"55.791178";"37.634241";"22.01.2025";"https://durnovcev2000.kaiten.ru/32562551"
"нет";"ООО «ЛМ» лайф мебель";"Москва, ул. Мироновская д 25";"САО+СЗАО";"Технологии Безопасности";"Епуре А.А.";"КВ";"55.842501";"37.484225";"22.01.2025";"https://durnovcev2000.kaiten.ru/33163641"
"91466";"ООО ""ПРОСПЕКТ-М""/Агентство недвижимости";"Москва г, ул Болотниковская, д. 3, к. 1";"САО+СЗАО";"Технологии Безопасности";"Сергеев Н.Р.";"КВ";"55.65582";"37.61531";"21.01.2025";"https://durnovcev2000.kaiten.ru/33814760"
